customer,email,purchase_amt,revenue,number_of_orders,number_of_orders2,recency_days
5240,1,16,57.95,3,9,55
5241,0,0,208.5,2,4,7
5242,1,0,14.5,2,4,418
5243,1,0,99,3,9,145
5244,0,0,76.75,5,25,166
5245,1,0,44,1,1,458
5246,1,0,69,1,1,28
5247,0,0,19.95,1,1,712
5248,0,0,37,1,1,264
5249,0,0,40,1,1,218
5250,1,0,29.5,1,1,31
5251,0,0,97.5,3,9,21
5252,1,0,255.5,7,49,10
5253,1,0,206,7,49,338
5254,0,0,184.95,2,4,428
5255,0,0,29.5,1,1,24
5256,0,0,87,2,4,15
5257,0,3.95,83.5,2,4,456
5258,0,0,900.5,22,484,370
5259,1,0,44,1,1,390
5260,1,0,752.3,16,256,81
5261,0,0,244,8,64,11
5262,0,0,48,1,1,644
5263,1,0,123,3,9,22
5264,1,0,264,6,36,47
5265,1,0,288.5,7,49,298
5266,0,0,391,5,25,48
5267,0,0,64,2,4,480
5268,1,0,29,1,1,393
5269,1,0,156.5,6,36,74
5270,1,0,88,2,4,381
5271,1,70.5,834.5,17,289,76
5272,0,0,59,1,1,448
5273,0,0,44,1,1,611
5274,1,49,139.95,4,16,178
5275,0,0,19.95,2,4,9
5276,0,0,29,1,1,380
5277,0,0,29.95,1,1,620
5278,0,0,188.35,7,49,159
5279,0,0,188.95,4,16,326
5280,1,0,336.5,7,49,80
5281,0,0,93.5,3,9,375
5282,1,0,233.95,8,64,413
5283,0,0,247,8,64,18
5284,0,0,24,1,1,17
5285,1,0,272,4,16,37
5286,1,0,117.5,4,16,35
5287,1,0,359,14,196,9
5288,0,36.5,15.95,2,4,26
5289,0,0,368,6,36,31
5290,0,0,87.9,5,25,395
5291,0,0,32,1,1,559
5292,0,128.5,143,4,16,319
5293,0,0,51.95,5,25,7
5294,0,0,150.95,5,25,20
5295,0,0,181.45,5,25,22
5296,0,0,40,1,1,324
5297,0,0,66,4,16,184
5298,0,38,752.85,26,676,1
5299,0,0,42,1,1,138
5300,0,0,106.95,3,9,100
5301,0,0,139,1,1,15
5302,0,0,54,2,4,570
5303,0,0,77.45,2,4,527
5304,0,29.5,372.7,14,196,89
5305,1,0,119.5,3,9,391
5306,0,0,58.4,4,16,401
5307,0,0,202,6,36,28
5308,0,0,98.5,3,9,85
5309,1,0,296.95,3,9,285
5310,0,0,42,1,1,7
5311,0,29.95,100,4,16,42
5312,0,0,65,1,1,539
5313,0,113,178,4,16,233
5314,1,185,1078,21,441,31
5315,1,0,72,2,4,720
5316,0,0,48.95,2,4,385
5317,1,0,509.5,9,81,79
5318,0,0,59,1,1,718
5319,1,0,242.5,4,16,177
5320,0,0,15.5,1,1,469
5321,0,0,622.5,13,169,149
5322,1,0,235,6,36,64
5323,0,0,209.5,5,25,233
5324,0,0,275.45,8,64,15
5325,1,0,554.95,17,289,383
5326,0,0,227.95,6,36,19
5327,0,0,97.5,3,9,386
5328,0,0,29,1,1,69
5329,0,0,40.85,3,9,530
5330,1,68,198,5,25,53
5331,1,0,179.75,10,100,22
5332,0,26,138,2,4,38
5333,0,0,238,8,64,11
5334,0,0,328,6,36,22
5335,0,0,26.95,1,1,472
5336,0,0,28,1,1,31
5337,0,0,19,1,1,27
5338,1,0,981.65,29,841,41
5339,0,0,39,1,1,27
5340,1,0,748.35,20,400,9
5341,0,0,202.45,5,25,320
5342,0,23.5,149.85,8,64,11
5343,1,0,977,13,169,390
5344,0,0,25,1,1,163
5345,1,0,441,7,49,228
5346,0,0,65.75,5,25,594
5347,0,0,178,2,4,5
5348,0,0,80,2,4,49
5349,0,0,231.85,10,100,16
5350,1,0,65,1,1,390
5351,0,0,167.95,5,25,17
5352,0,0,850.95,13,169,11
5353,0,0,218,2,4,166
5354,0,64,77,2,4,395
5355,0,0,521.5,21,441,12
5356,0,0,83,3,9,392
5357,0,0,166.5,4,16,46
5358,0,0,73,2,4,210
5359,0,0,104.85,7,49,370
5360,0,0,74,1,1,414
5361,0,0,74.5,3,9,501
5362,0,0,72,2,4,42
5363,0,0,54.45,2,4,9
5364,0,0,88.5,3,9,115
5365,0,0,198.95,5,25,16
5366,0,0,198,2,4,16
5367,0,0,55,1,1,8
5368,0,0,46,1,1,79
5369,0,44,241.45,12,144,154
5370,0,0,207,2,4,290
5371,0,0,450.85,10,100,9
5372,0,0,79,4,16,507
5373,0,0,42,1,1,413
5374,0,0,147.8,5,25,466
5375,1,0,176,5,25,219
5376,0,0,68,2,4,79
5377,0,22,97,3,9,19
5378,1,0,106,4,16,225
5379,1,0,418.5,9,81,89
5380,1,0,143,5,25,127
5381,0,0,272,6,36,77
5382,1,0,213,5,25,31
5383,1,273.5,262.45,5,25,327
5384,1,0,39.9,2,4,501
5385,1,0,394.5,6,36,18
5386,1,0,480.95,10,100,243
5387,0,0,93,3,9,27
5388,0,0,359.4,11,121,1
5389,0,0,127.5,4,16,16
5390,0,0,129.5,4,16,29
5391,0,0,89,1,1,439
5392,0,0,60,1,1,390
5393,0,0,49,1,1,43
5394,1,0,205.5,7,49,24
5395,0,0,431,5,25,405
5396,0,0,179,1,1,96
5397,0,0,24.9,2,4,704
5398,0,0,67.5,2,4,700
5399,1,0,372,13,169,311
5400,1,0,49.9,2,4,190
5401,0,0,29.5,1,1,422
5402,1,0,44.93,5,25,145
5403,1,0,317,3,9,212
5404,1,0,57.5,2,4,169
5405,0,0,78,2,4,59
5406,0,0,125,1,1,205
5407,0,0,39.95,1,1,361
5408,1,0,293,8,64,32
5409,0,0,168.7,8,64,134
5410,0,0,29.5,1,1,155
5411,0,0,29.95,1,1,590
5412,1,0,128.4,3,9,45
5413,0,0,285.8,16,256,23
5414,1,0,32,1,1,383
5415,1,0,160,1,1,699
5416,0,0,152.95,4,16,659
5417,1,173,1504.65,35,1225,32
5418,1,0,127.5,3,9,28
5419,1,0,48,2,4,64
5420,1,0,189,2,4,41
5421,0,0,422.49,12,144,48
5422,0,0,39.5,2,4,529
5423,0,0,29,1,1,53
5424,1,222.95,339.7,14,196,178
5425,1,28.95,258,2,4,61
5426,0,0,184,2,4,426
5427,1,0,164,4,16,386
5428,0,0,89.9,2,4,306
5429,0,0,64.5,1,1,10
5430,0,0,36,1,1,552
5431,0,0,136,6,36,16
5432,0,0,87.5,2,4,473
5433,1,0,186.5,5,25,51
5434,0,0,147.5,5,25,52
5435,0,120.75,24.95,2,4,83
5436,1,0,215,5,25,9
5437,0,74.8,388.87,12,144,29
5438,0,0,36.85,3,9,309
5439,0,0,164.5,6,36,26
5440,1,0,166.6,9,81,7
5441,0,177.95,66,2,4,47
5442,1,40.45,1277.89,37,1369,28
5443,0,0,39,1,1,337
5444,0,0,68,4,16,464
5445,0,0,87,3,9,23
5446,1,0,51.9,2,4,310
5447,0,78.5,82,2,4,392
5448,1,108.95,329.55,16,256,1
5449,0,0,210,3,9,19
5450,1,0,286,4,16,82
5451,1,0,302,7,49,45
5452,1,0,45,1,1,334
5453,0,69,159,1,1,69
5454,0,0,70,2,4,579
5455,1,0,59.95,1,1,233
5456,1,0,696.95,16,256,20
5457,0,0,202,6,36,320
5458,1,0,208.95,5,25,388
5459,0,0,219,8,64,246
5460,1,0,123,4,16,4
5461,0,119,19.5,1,1,137
5462,1,0,1051,6,36,207
5463,0,0,329,7,49,41
5464,0,133,427.45,12,144,23
5465,0,102,215,8,64,18
5466,0,0,392.45,8,64,23
5467,1,0,344.95,8,64,53
5468,0,0,30,2,4,162
5469,1,0,135,3,9,327
5470,1,0,170.5,5,25,12
5471,1,0,142,3,9,261
5472,0,0,136,3,9,131
5473,1,0,587,8,64,19
5474,0,22.5,63.35,4,16,18
5475,0,88.5,223.5,7,49,25
5476,0,0,153,3,9,90
5477,1,0,144.7,5,25,549
5478,1,56,737.5,20,400,18
5479,1,0,262,8,64,78
5480,1,0,199.5,5,25,401
5481,0,0,242,7,49,478
5482,1,45,339,5,25,27
5483,1,0,643.75,18,324,370
5484,1,0,136,4,16,223
5485,0,0,70.95,2,4,50
5486,1,0,229.5,5,25,23
5487,0,0,299.5,4,16,23
5488,0,0,54,2,4,8
5489,1,0,893.5,20,400,48
5490,0,0,321.5,4,16,22
5491,0,0,84.9,5,25,521
5492,0,0,795.45,30,900,87
5493,0,207.4,190,6,36,21
5494,0,15,191,5,25,45
5495,0,19,432,13,169,32
5496,1,0,116.95,5,25,536
5497,0,0,18,1,1,19
5498,1,0,249.35,13,169,51
5499,0,0,185,7,49,4
5500,0,0,239,7,49,22
5501,0,0,130.95,5,25,79
5502,0,0,223.5,7,49,28
5503,1,0,145.8,4,16,532
5504,0,0,54,1,1,16
5505,1,0,301,6,36,79
5506,0,0,315,9,81,63
5507,1,0,332,7,49,48
5508,0,29.5,174.45,5,25,85
5509,0,0,14.95,1,1,230
5510,0,0,44.5,2,4,25
5511,0,0,168.95,2,4,83
5512,1,0,149,3,9,227
5513,1,149,2872.7,64,4096,74
5514,0,0,263,6,36,4
5515,0,0,301.5,8,64,37
5516,1,20,55,2,4,56
5517,1,171.5,575.4,18,324,40
5518,0,0,90.95,3,9,545
5519,0,0,238,2,4,30
5520,0,1.95,177.15,18,324,57
5521,0,357.95,990.8,37,1369,17
5522,0,0,310.65,16,256,168
5523,0,0,245,4,16,17
5524,1,0,49,1,1,55
5525,1,0,299,12,144,23
5526,1,133.15,314.5,8,64,17
5527,0,0,30,1,1,350
5528,0,0,39,1,1,14
5529,1,0,102,3,9,347
5530,0,0,63,3,9,20
5531,1,0,70,1,1,404
5532,0,0,59.95,1,1,516
5533,1,0,256,7,49,51
5534,1,0,659.5,7,49,206
5535,1,0,358.1,12,144,27
5536,0,0,96,3,9,562
5537,0,0,63.9,3,9,321
5538,1,10,156.75,6,36,386
5539,0,0,634,7,49,5
5540,1,0,190,5,25,440
5541,0,0,59,1,1,704
5542,0,0,131.55,8,64,1
5543,0,0,39,1,1,21
5544,1,0,522.9,17,289,292
5545,0,169,59,1,1,119
5546,0,53,777.35,15,225,349
5547,1,0,164.45,5,25,24
5548,1,0,174,3,9,232
5549,1,0,443,13,169,22
5550,1,38,190.9,7,49,567
5551,1,0,691.95,15,225,36
5552,1,33.4,728.2,21,441,18
5553,0,0,172.95,6,36,522
5554,0,0,24,1,1,27
5555,0,0,232,8,64,2
5556,0,0,252,7,49,31
5557,1,75,1096.55,27,729,17
5558,0,0,135.5,3,9,20
5559,0,0,44,1,1,470
5560,0,0,36,2,4,166
5561,1,0,124,6,36,388
5562,0,0,349,12,144,32
5563,0,0,76,2,4,14
5564,1,0,106.75,4,16,14
5565,1,0,348.3,12,144,18
5566,1,0,254.5,3,9,35
5567,0,0,136.45,7,49,23
5568,0,0,302,9,81,22
5569,1,258,235.25,8,64,10
5570,0,0,0,1,1,418
5571,0,0,242.3,16,256,392
5572,0,0,128.75,3,9,166
5573,1,0,19,1,1,589
5574,0,0,142,5,25,475
5575,0,0,87,3,9,391
5576,0,0,246,6,36,34
5577,0,44,35,2,4,379
5578,1,39.95,248.5,7,49,20
5579,0,0,44,1,1,204
5580,0,0,129.45,5,25,23
5581,1,10.95,129.9,5,25,160
5582,0,0,66,3,9,333
5583,0,0,75,1,1,443
5584,1,29.5,98,1,1,161
5585,1,219.5,953,3,9,434
5586,0,19,65,2,4,446
5587,1,0,29.5,1,1,393
5588,1,0,49,1,1,707
5589,1,0,120.75,4,16,552
5590,0,0,150,3,9,427
5591,0,94,459,10,100,334
5592,0,0,284,6,36,59
5593,0,0,296.35,10,100,180
5594,0,39,149.95,4,16,467
5595,1,0,185,4,16,385
5596,0,0,98,2,4,486
5597,1,0,67,2,4,423
5598,0,0,68,2,4,605
5599,1,0,383,9,81,47
5600,1,0,202,6,36,384
5601,0,0,74,2,4,88
5602,0,0,118,2,4,196
5603,0,0,25.9,2,4,599
5604,1,0,44,1,1,388
5605,0,0,259.9,7,49,363
5606,0,0,32.9,2,4,190
5607,0,53.45,36,2,4,532
5608,0,0,105.75,7,49,144
5609,0,0,105.5,3,9,118
5610,1,0,417,2,4,292
5611,0,0,55,2,4,383
5612,1,0,687.45,23,529,33
5613,0,73.9,174,6,36,48
5614,1,8.95,359.9,7,49,1
5615,1,0,489,11,121,46
5616,1,238.95,112,4,16,57
5617,1,51,135.85,6,36,318
5618,1,0,100,2,4,322
5619,1,0,176.85,6,36,16
5620,0,0,137,3,9,18
5621,0,0,75,2,4,30
5622,0,0,0,1,1,377
5623,0,0,82,3,9,22
5624,0,0,193.8,5,25,706
5625,0,0,15,1,1,11
5626,1,0,133,4,16,68
5627,0,0,90.5,4,16,72
5628,0,69,175,4,16,389
5629,0,0,39,1,1,388
5630,1,0,87.85,3,9,724
5631,0,0,124,3,9,515
5632,1,0,334.5,9,81,35
5633,1,0,173,3,9,78
5634,0,128,133.95,2,4,50
5635,1,0,305,8,64,46
5636,0,0,59,2,4,61
5637,1,0,88.5,3,9,7
5638,0,46,29.5,1,1,15
5639,0,0,39.5,2,4,136
5640,0,0,247.85,6,36,25
5641,0,0,120,2,4,22
5642,0,32,121.95,4,16,166
5643,0,0,133.5,4,16,11
5644,0,0,49,2,4,168
5645,1,15,131,4,16,24
5646,0,0,29,1,1,379
5647,1,0,470,9,81,20
5648,0,0,136.95,3,9,264
5649,0,0,379.9,7,49,179
5650,1,62,984.5,32,1024,32
5651,0,0,48,2,4,399
5652,0,16,246.5,4,16,55
5653,1,175,150,5,25,23
5654,1,0,119,1,1,345
5655,1,0,402.9,10,100,56
5656,1,0,249,7,49,15
5657,0,0,95.5,3,9,347
5658,1,0,70.5,2,4,396
5659,0,0,93,2,4,448
5660,1,0,19.95,1,1,706
5661,0,185,39,1,1,499
5662,0,0,64,1,1,388
5663,0,27,12,1,1,411
5664,0,0,232,4,16,21
5665,0,0,89,1,1,394
5666,1,0,799.95,21,441,173
5667,1,128,1158.75,37,1369,21
5668,1,0,49.5,1,1,387
5669,1,0,121,4,16,21
5670,0,0,44,1,1,30
5671,0,0,44,2,4,554
5672,0,0,268,4,16,717
5673,1,0,215,7,49,258
5674,1,0,64,2,4,417
5675,0,29.5,243.95,7,49,29
5676,1,130.9,169.95,5,25,11
5677,0,0,44,2,4,38
5678,0,0,308,14,196,687
5679,0,0,573,15,225,81
5680,0,0,59,1,1,607
5681,1,63.75,712.85,31,961,1
5682,0,0,24,1,1,11
5683,0,0,29,1,1,634
5684,1,0,24,1,1,690
5685,1,0,416.95,10,100,15
5686,0,0,212,3,9,11
5687,1,0,230.5,9,81,384
5688,1,193,106.5,7,49,2
5689,0,0,0,1,1,378
5690,1,29,165,2,4,637
5691,1,0,166,5,25,14
5692,0,0,166,5,25,633
5693,0,0,39.5,1,1,11
5694,0,0,114,2,4,390
5695,1,0,676,16,256,38
5696,0,0,61.4,3,9,220
5697,0,0,89,1,1,39
5698,1,0,191.5,5,25,18
5699,0,0,304,11,121,26
5700,1,0,289,6,36,162
5701,1,0,282.35,14,196,1
5702,0,0,48.5,2,4,11
5703,1,0,111.4,6,36,77
5704,0,0,397,9,81,89
5705,1,0,150,3,9,714
5706,1,0,418.2,18,324,69
5707,1,0,145,1,1,21
5708,1,0,212.95,5,25,66
5709,1,0,665,9,81,100
5710,0,0,45,1,1,79
5711,0,0,98.65,10,100,8
5712,1,0,33.9,2,4,704
5713,0,0,226.5,6,36,17
5714,0,0,252.95,5,25,182
5715,1,0,172,5,25,387
5716,0,0,152,4,16,18
5717,1,0,190.5,6,36,198
5718,0,0,175,8,64,253
5719,0,0,137,5,25,137
5720,1,0,191.85,7,49,242
5721,0,0,174,6,36,29
5722,1,63,164,7,49,188
5723,0,0,113,3,9,390
5724,0,0,44,1,1,379
5725,1,27.85,643.95,27,729,19
5726,0,0,259.95,4,16,206
5727,0,0,0,1,1,383
5728,0,0,34,2,4,478
5729,1,0,448,6,36,130
5730,1,0,69,1,1,386
5731,0,0,107,3,9,372
5732,0,0,199,3,9,87
5733,1,0,565.85,12,144,146
5734,1,0,144,4,16,29
5735,0,0,167,4,16,450
5736,0,0,137,3,9,140
5737,1,0,615,4,16,549
5738,0,0,0,1,1,370
5739,0,18,220.9,8,64,22
5740,1,0,149,1,1,52
5741,0,0,226,7,49,270
5742,1,0,312,6,36,601
5743,1,0,415,9,81,25
5744,1,0,220.95,3,9,552
5745,0,0,154,4,16,12
5746,0,0,60,1,1,368
5747,0,0,106,2,4,678
5748,0,0,105,5,25,8
5749,1,0,153.9,5,25,582
5750,0,104.5,98.5,2,4,90
5751,1,0,83,3,9,391
5752,1,0,19.5,1,1,262
5753,1,0,83.5,2,4,19
5754,0,0,46.8,4,16,145
5755,1,0,199,3,9,61
5756,0,0,49.95,2,4,675
5757,0,68,161.5,5,25,75
5758,0,0,193,5,25,18
5759,1,0,73,2,4,43
5760,1,0,501.15,24,576,189
5761,0,46,869.2,20,400,19
5762,0,0,153,4,16,31
5763,1,0,89.85,3,9,715
5764,0,0,59,1,1,573
5765,1,0,770,17,289,22
5766,0,0,107.5,3,9,102
5767,0,0,90,3,9,322
5768,1,49,1421.3,37,1369,16
5769,0,0,22.9,2,4,663
5770,0,0,169,1,1,50
5771,0,0,49,2,4,17
5772,0,0,154,4,16,30
5773,0,0,36,1,1,221
5774,0,99.45,94.95,3,9,366
5775,1,0,69,1,1,382
5776,1,88,108,2,4,281
5777,0,0,99,1,1,142
5778,1,56,99.45,3,9,214
5779,1,39.5,231.95,6,36,15
5780,0,97.95,127,5,25,518
5781,0,0,19.5,1,1,52
5782,1,0,138,1,1,241
5783,1,0,189,1,1,443
5784,1,0,273,6,36,47
5785,1,0,128,2,4,623
5786,0,0,127,4,16,16
5787,1,0,103,2,4,583
5788,0,0,70,2,4,19
5789,1,0,165,4,16,455
5790,0,0,24,1,1,403
5791,0,0,55,1,1,421
5792,0,0,88,4,16,25
5793,0,0,88.85,3,9,361
5794,0,97.5,231.5,5,25,1
5795,0,29,84,2,4,450
5796,0,0,261,5,25,388
5797,1,0,39,1,1,447
5798,0,0,310.85,8,64,19
5799,0,0,100,4,16,69
5800,0,13.95,61.85,5,25,386
5801,0,0,174.5,6,36,384
5802,1,0,117,3,9,363
5803,1,0,151.5,4,16,15
5804,1,0,894.5,22,484,17
5805,1,0,456,7,49,101
5806,1,0,54,2,4,44
5807,1,0,809.1,25,625,14
5808,0,0,30.5,2,4,397
5809,0,0,93,3,9,58
5810,0,0,39,2,4,25
5811,0,0,75,2,4,294
5812,0,0,134.95,3,9,161
5813,1,0,48.9,2,4,488
5814,1,0,64.5,4,16,20
5815,0,0,39.95,1,1,458
5816,0,0,702.85,11,121,322
5817,1,0,17,1,1,337
5818,0,0,288.85,5,25,17
5819,1,0,388.65,13,169,31
5820,0,0,80,2,4,604
5821,1,0,395,4,16,387
5822,1,0,179.25,5,25,105
5823,0,0,222.45,5,25,494
5824,0,0,24,1,1,531
5825,1,0,322.9,10,100,1
5826,1,0,301,11,121,27
5827,0,0,281,9,81,408
5828,0,0,44,1,1,461
5829,0,0,29,1,1,136
5830,1,0,107,2,4,267
5831,1,0,160,3,9,55
5832,0,0,44,1,1,682
5833,1,0,128,2,4,168
5834,1,124,72.85,5,25,168
5835,1,216.9,2166,45,2025,10
5836,0,0,39.95,1,1,263
5837,0,0,58,2,4,390
5838,1,0,75,2,4,105
5839,0,0,149,1,1,162
5840,0,0,115,3,9,14
5841,0,0,25,1,1,150
5842,0,120.95,1766,35,1225,12
5843,1,0,29,1,1,398
5844,0,0,79,1,1,669
5845,1,0,149,5,25,243
5846,0,0,29,1,1,24
5847,1,0,38,2,4,426
5848,0,0,59,1,1,531
5849,0,0,485,7,49,27
5850,0,0,29.5,1,1,28
5851,0,0,199,1,1,23
5852,0,0,0,1,1,296
5853,1,0,37,1,1,14
5854,0,0,44,1,1,392
5855,1,0,39,1,1,394
5856,1,0,44,1,1,385
5857,0,0,44.8,4,16,565
5858,1,126,299,1,1,63
5859,0,0,79,1,1,416
5860,1,0,143,3,9,39
5861,1,0,328,8,64,351
5862,0,39,809.45,14,196,24
5863,0,0,99,1,1,724
5864,1,0,495,15,225,178
5865,1,0,386.5,11,121,142
5866,1,344,186.5,5,25,28
5867,0,0,86,2,4,49
5868,1,0,138,6,36,336
5869,0,0,34,3,9,390
5870,0,0,275.9,8,64,363
5871,0,0,68,4,16,20
5872,0,0,371.9,12,144,126
5873,1,0,236,4,16,493
5874,1,0,292,7,49,18
5875,1,0,227,4,16,89
5876,0,24,207.95,3,9,264
5877,0,0,22,1,1,64
5878,0,0,79,1,1,453
5879,0,0,79,2,4,463
5880,1,0,99,2,4,397
5881,0,0,123.25,7,49,92
5882,0,0,38.5,2,4,20
5883,0,0,0,1,1,378
5884,1,106,120,5,25,35
5885,0,0,99,1,1,14
5886,1,0,178,2,4,27
5887,1,0,26.95,1,1,335
5888,0,0,30,1,1,531
5889,1,0,44,1,1,356
5890,1,0,1190.45,35,1225,30
5891,0,0,54,2,4,461
5892,0,0,39.5,2,4,148
5893,0,0,44,1,1,386
5894,1,55,238,7,49,18
5895,1,0,167,2,4,32
5896,0,0,214,4,16,57
5897,0,0,59,1,1,47
5898,1,0,172,3,9,414
5899,1,0,183.95,5,25,300
5900,1,0,208,2,4,46
5901,1,0,58.5,3,9,531
5902,0,0,58,2,4,15
5903,1,0,426.25,14,196,20
5904,0,0,17.9,2,4,137
5905,1,0,139.4,4,16,495
5906,0,0,108.5,3,9,505
5907,0,24.5,29,1,1,93
5908,0,0,74,1,1,399
5909,0,0,81.85,8,64,592
5910,0,0,52,1,1,53
5911,1,0,176.5,6,36,274
5912,0,0,184,2,4,71
5913,1,111,528.9,19,361,2
5914,1,0,807,23,529,27
5915,1,0,159.45,3,9,41
5916,0,0,86,3,9,428
5917,0,0,29.5,1,1,56
5918,0,0,414.95,6,36,4
5919,0,19.5,58,2,4,21
5920,1,0,138,2,4,2
5921,0,0,59.95,1,1,9
5922,0,0,59,1,1,41
5923,1,0,146,4,16,407
5924,1,49.5,154,4,16,20
5925,1,0,103,2,4,394
5926,1,28,251.95,9,81,26
5927,0,0,338.95,8,64,10
5928,0,0,56,1,1,331
5929,0,0,79.8,4,16,729
5930,1,0,173.5,4,16,387
5931,0,0,331.9,2,4,101
5932,1,0,221.5,5,25,12
5933,0,0,22,1,1,371
5934,0,0,213.5,6,36,10
5935,1,0,29,1,1,383
5936,0,0,143,6,36,153
5937,1,0,15,1,1,708
5938,0,0,65.5,2,4,33
5939,0,0,229,5,25,2
5940,0,0,40,1,1,459
5941,0,0,72,6,36,562
5942,0,0,20,1,1,20
5943,0,0,69,1,1,449
5944,1,74,302.5,8,64,16
5945,1,0,87.5,2,4,75
5946,0,0,395.5,4,16,381
5947,0,0,219,2,4,207
5948,0,0,87,2,4,32
5949,0,0,1722,14,196,43
5950,1,0,117,2,4,606
5951,0,29,175.5,6,36,22
5952,0,0,84,2,4,403
5953,0,0,125.5,4,16,388
5954,1,0,26.95,1,1,594
5955,0,0,126,4,16,433
5956,1,0,21,1,1,447
5957,1,0,229.5,5,25,65
5958,0,41,32.5,1,1,23
5959,0,0,58,2,4,386
5960,0,0,155.85,4,16,539
5961,1,22,647.95,13,169,35
5962,0,16,13.9,2,4,657
5963,0,0,75.9,4,16,479
5964,0,0,59,1,1,444
5965,0,0,139,1,1,408
5966,1,0,82,2,4,127
5967,1,0,235.9,6,36,51
5968,1,0,118.9,3,9,184
5969,1,0,88,3,9,572
5970,1,0,159,2,4,388
5971,1,0,198,2,4,17
5972,1,0,82,2,4,27
5973,1,0,22.95,1,1,567
5974,0,0,222,7,49,21
5975,1,0,99,2,4,42
5976,0,0,79,1,1,131
5977,0,59,240,9,81,549
5978,1,0,388.95,10,100,26
5979,1,0,22,1,1,583
5980,0,0,39,1,1,597
5981,1,0,206,4,16,573
5982,0,0,49,1,1,527
5983,0,0,59,2,4,18
5984,1,0,133,3,9,255
5985,0,0,39,1,1,388
5986,1,0,187.95,4,16,324
5987,1,0,299,8,64,138
5988,0,0,89,1,1,89
5989,0,0,112,2,4,32
5990,0,0,44,1,1,57
5991,1,0,44,1,1,417
5992,1,0,35,1,1,140
5993,0,0,568,19,361,23
5994,0,0,30,2,4,19
5995,1,101,880,27,729,33
5996,0,0,29.5,1,1,59
5997,0,0,95,3,9,635
5998,1,0,352,16,256,395
5999,1,0,44.95,1,1,727
6000,1,0,69.5,4,16,108
6001,0,0,70,2,4,27
6002,1,0,321.5,9,81,16
6003,0,0,25,1,1,1
6004,0,0,387,3,9,13
6005,0,0,238,3,9,342
6006,1,0,189,2,4,246
6007,1,44,252.45,7,49,420
6008,0,0,56,1,1,143
6009,0,0,59,1,1,37
6010,0,0,303,12,144,60
6011,1,0,58,2,4,382
6012,1,0,130,1,1,90
6013,0,0,81,2,4,383
6014,1,0,421,5,25,401
6015,0,0,109,1,1,300
6016,1,42.85,36,1,1,623
6017,0,0,177.5,4,16,385
6018,0,0,105,3,9,18
6019,0,0,59.5,2,4,16
6020,1,36.95,105.45,4,16,20
6021,0,0,401.4,14,196,20
6022,0,0,90.5,3,9,413
6023,1,0,198.5,7,49,23
6024,1,0,98,4,16,133
6025,1,0,279,7,49,17
6026,0,0,55,2,4,520
6027,0,0,113,3,9,3
6028,1,0,157,3,9,23
6029,0,0,44,1,1,337
6030,1,29,524,13,169,81
6031,0,0,277.5,6,36,9
6032,1,0,279,1,1,337
6033,0,0,94,2,4,473
6034,0,128,183,5,25,243
6035,0,0,159,1,1,413
6036,0,0,159,1,1,397
6037,1,0,402.5,6,36,569
6038,0,0,42,1,1,424
6039,1,24,49.5,3,9,153
6040,0,0,49,1,1,602
6041,1,129,163.5,5,25,43
6042,0,0,69,2,4,414
6043,1,29.5,260,7,49,15
6044,0,0,129,2,4,461
6045,0,0,114.5,3,9,13
6046,0,0,73,4,16,35
6047,0,0,79,1,1,391
6048,0,0,39.5,1,1,21
6049,1,0,177.5,4,16,16
6050,0,0,129,1,1,20
6051,0,0,121.9,4,16,131
6052,0,0,145.6,8,64,165
6053,0,0,128,4,16,27
6054,1,0,341.95,6,36,22
6055,1,0,403.5,16,256,17
6056,1,0,61.5,2,4,606
6057,0,0,9.95,1,1,225
6058,0,49,45.9,2,4,440
6059,1,0,509,14,196,237
6060,1,0,309,8,64,534
6061,1,0,124.95,4,16,720
6062,0,0,220,10,100,636
6063,0,0,201.95,4,16,386
6064,1,0,44,2,4,635
6065,0,0,199,1,1,393
6066,1,0,638.5,2,4,173
6067,1,0,39.5,2,4,124
6068,1,0,176.5,6,36,392
6069,1,0,154,7,49,397
6070,0,0,88,2,4,429
6071,1,0,64.9,3,9,535
6072,0,59,144.65,8,64,23
6073,0,54.95,137.45,4,16,96
6074,0,0,166,2,4,24
6075,0,0,118.95,2,4,2
6076,1,0,182,4,16,259
6077,1,74.9,84,2,4,147
6078,0,0,132,3,9,46
6079,1,0,176,4,16,385
6080,1,0,206,5,25,85
6081,0,0,100,4,16,13
6082,1,0,104,3,9,446
6083,1,0,238.5,5,25,225
6084,0,0,79.95,1,1,515
6085,1,0,2235.9,63,3969,53
6086,0,0,94,3,9,393
6087,1,0,76,3,9,167
6088,1,0,238,4,16,401
6089,1,0,255,8,64,41
6090,0,0,83.5,2,4,380
6091,0,0,118,2,4,376
6092,1,0,144,2,4,274
6093,1,155.95,796,16,256,15
6094,0,0,323.5,11,121,153
6095,0,0,14.95,1,1,213
6096,0,0,207,4,16,245
6097,0,0,121.5,3,9,590
6098,1,0,56,1,1,203
6099,1,0,299,6,36,380
6100,0,0,319.5,9,81,15
6101,0,0,66,2,4,405
6102,1,0,269.5,4,16,153
6103,0,0,139,4,16,16
6104,1,0,118,2,4,414
6105,0,0,109,1,1,487
6106,1,0,39.5,2,4,489
6107,0,0,169.5,4,16,15
6108,1,0,73,4,16,386
6109,0,0,175,6,36,20
6110,0,0,425.5,9,81,17
6111,1,0,292,6,36,21
6112,0,0,44,1,1,452
